sid_src,sid_donor,part,var_src,var_donor,c_src,c_donor,z_new,z_old,z_new_orig,z_old_orig,margin,ordering_correct,p_cf_donor,p_gt_donor,z_cf_tail_0,z_cf_tail_1,z_cf_tail_2,z_cf_tail_3,z_cf_tail_4,z_cf_tail_5,z_cf_tail_6,z_cf_tail_7,z_cf_tail_8,direction
46,36,tail,1,8,18,25,0.9998127818107604,6.286976713454351e-05,0.0032362337224185,0.815776526927948,0.999749912043626,True,0.0050551313906908,0.0046778884716331,2.6922812139673624e-06,6.286976713454351e-05,5.871560304626656e-08,7.34570585336769e-06,9.36292199185118e-05,0.0013835541903972,1.2289124242670368e-06,4.655141765397275e-06,0.9998127818107604,bwd
46,36,tail,1,8,18,25,0.9999821186065674,0.0004308769130147,0.0002467418962623,0.9998390674591064,0.9995512416935526,True,0.0188414715230464,0.0211448986083269,1.04315522548859e-05,0.0004308769130147,5.618600880552549e-06,6.338533239613753e-06,0.0008742397767491,0.0001226281456183,2.04438365472015e-05,0.0003692048776429,0.9999821186065674,bwd
46,36,tail,1,8,18,25,0.9982681274414062,0.0003358401008881,5.040803807787597e-05,0.9994843006134032,0.997932287340518,True,0.0049258116632699,0.0049080322496593,5.694917604159855e-07,0.0003358401008881,1.5938217856614756e-08,1.3547447679229665e-06,1.104449347621994e-05,0.001048044883646,9.199316508556876e-08,7.937651957945491e-07,0.9982681274414062,bwd
24,30,tail,3,4,20,21,0.0844393819570541,0.7226275205612183,0.0075139296241104,0.9553832411766052,-0.6381881386041641,False,0.0002729239640757,0.0759227499365806,0.0020303870551288,0.0048908074386417,0.1364110559225082,0.7226275205612183,0.0844393819570541,0.0383958853781223,0.000149179904838,0.0233566146343946,0.0009470354998484,fwd
24,30,tail,3,4,20,21,0.0003410332137718,0.9885281324386596,2.2024105206241984e-08,0.999997854232788,-0.9881870992248878,False,0.0001779405865818,0.1553096026182174,7.99355575509253e-07,2.912208474370459e-09,1.9109080312773585e-05,0.9885281324386596,0.0003410332137718,1.4757101780560331e-06,3.634243299891247e-16,2.195301449306464e-12,9.855365412647643e-10,fwd
24,30,tail,3,4,20,21,0.0003249704604968,0.9822432994842528,0.0004391847178339,0.994070827960968,-0.981918329023756,False,0.0001813130220398,0.034364528954029,0.0051639890298247,6.1567970988107845e-06,0.0055416016839444,0.9822432994842528,0.0003249704604968,0.0001413490681443,1.36035112063837e-08,3.516415603144196e-08,0.0001215829324792,fwd
24,30,tail,3,4,20,21,0.0105830589309334,0.5730969905853271,1.3110987140407818e-07,0.9999533891677856,-0.5625139316543937,False,0.0005072319763712,0.1551607847213745,6.637847945967224e-06,1.0849517195765657e-07,0.0002572631055954,0.5730969905853271,0.0105830589309334,5.914806024520658e-06,8.963442509925258e-13,4.131140318719417e-09,4.886640869727898e-09,fwd
24,30,tail,3,4,20,21,4.155946589889936e-05,0.9874868392944336,4.7004621592350304e-05,0.9863579273223876,-0.9874452798285348,False,0.0001861123309936,0.1597749888896942,0.0048577170819044,4.623613222065615e-06,0.0010035411687567,0.9874868392944336,4.155946589889936e-05,0.0007594400667585,2.4021504230198327e-10,5.562175164897098e-09,1.99593177967472e-05,fwd
30,24,tail,4,3,21,20,0.0048035434447228,0.8809962868690491,7.259828998940066e-05,0.9750927686691284,-0.8761927434243262,False,8.77637921803398e-06,0.0054253959096968,5.97131943891327e-08,1.3344703802431468e-05,2.9241657983902772e-08,0.0048035434447228,0.8809962868690491,0.0006425838219001,5.85901434533298e-05,2.2468291671629004e-09,3.522871168115671e-07,bwd
30,24,tail,4,3,21,20,0.0002419152442598,0.9829258918762208,0.0001957665081135,0.9828102588653564,-0.9826839766319608,False,4.990940396965016e-06,0.0051638102158904,7.594755152240396e-05,0.0046235914342105,4.148569860262796e-05,0.0002419152442598,0.9829258918762208,0.0002166770718758,0.0241442359983921,4.973907380190212e-06,9.242756641469896e-05,bwd
30,24,tail,4,3,21,20,0.0473376512527465,0.8957272171974182,0.0158530082553625,0.5003424882888794,-0.8483895659446716,False,1.1176830412296113e-05,0.0074773668311536,4.5856479118810967e-05,0.0035612378269433,7.739150532870553e-06,0.0473376512527465,0.8957272171974182,0.1692957431077957,0.008464727550745,0.0010778218274936,0.0002956736716441,bwd
30,24,tail,4,3,21,20,0.0493970923125743,0.7390376329421997,4.591951778820658e-07,0.9999997615814208,-0.6896405406296253,False,1.9324741515447386e-05,0.0055117844603955,1.579330302092785e-07,2.582370507298037e-05,2.182110421244943e-07,0.0493970923125743,0.7390376329421997,3.8278725696727633e-05,8.258878369815648e-05,1.200691102098972e-08,1.06961385881732e-06,bwd
30,24,tail,4,3,21,20,0.0457339696586132,0.6476583480834961,0.0082972468808293,0.7516290545463562,-0.6019243784248829,False,3.035389818251133e-05,0.0053337980061769,0.0010147604625672,0.0197584927082061,3.772254422074184e-05,0.0457339696586132,0.6476583480834961,0.0301190242171287,0.0087419869378209,0.000413620553445,0.0019856384024024,bwd
30,39,tail,4,2,21,19,7.761591405142099e-06,0.9749446511268616,3.3333660667267395e-06,0.9750927686691284,-0.9749368895354564,False,8.306072345476423e-07,0.0002127715852111,2.3927159418235533e-05,0.0014904048293828,7.761591405142099e-06,9.54598726821132e-05,0.9749446511268616,9.231147123500703e-05,0.0093347756192088,4.197956400275872e-07,2.6820003768079918e-05,fwd
30,39,tail,4,2,21,19,4.779664595844224e-05,0.9807816743850708,3.221014412702061e-05,0.9828102588653564,-0.9807338777391124,False,8.029120976971171e-07,0.0002076565724564,6.97985160513781e-05,0.0037319296970963,4.779664595844224e-05,0.0002183151082135,0.9807816743850708,0.0002433599729556,0.0264974236488342,4.485670615395065e-06,0.0001167954324046,fwd
30,39,tail,4,2,21,19,4.822592018172145e-05,0.2053239941596985,6.824730462540174e-06,0.5003424882888794,-0.2052757682395167,False,4.405064828461036e-05,0.0019592626485973,7.296599505934864e-05,0.0083151450380682,4.822592018172145e-05,0.0057646939530968,0.2053239941596985,0.6953352689743042,0.0075579886324703,0.0030768204014748,0.0007189459283836,fwd
30,39,tail,4,2,21,19,0.0034604985266923,0.4694418609142303,9.29031607199704e-09,0.9999997615814208,-0.4659813623875379,False,2.1820223992108367e-06,0.0002149187057511,3.471871252713754e-07,0.0006414233939722,0.0034604985266923,1.7851934899226762e-06,0.4694418609142303,6.203044176800177e-05,6.102357656345703e-05,2.8481419889203607e-08,9.950540516001638e-06,fwd
30,39,tail,4,2,21,19,5.835545380250551e-05,0.7018696069717407,6.107689841883257e-05,0.7516290545463562,-0.7018112515179382,False,1.4550271316693395e-06,0.0002193279069615,0.0017408700659871,0.0257548820227384,5.835545380250551e-05,0.0111173298209905,0.7018696069717407,0.0188153740018606,0.0071161813102662,0.000167182777659,0.0026848504785448,fwd
39,30,tail,2,4,19,21,0.5460581183433533,0.0162721313536167,0.0277109015733003,0.5291248559951782,0.5297859869897366,True,5.722330115531804e-06,1.0261514034937136e-05,7.839626960048918e-06,0.0039316238835453,0.0162721313536167,0.152604192495346,0.5460581183433533,3.221828137611737e-06,1.57017038873164e-05,0.0062510264106094,0.0086704920977354,bwd
39,30,tail,2,4,19,21,0.731127917766571,0.0013010683469474,0.0085356663912534,0.9766273498535156,0.7298268494196236,True,8.383935892197769e-06,8.372854608751368e-06,1.9084240193478763e-05,0.0211527291685342,0.0013010683469474,0.2089084833860397,0.731127917766571,6.07018534992676e-07,6.295237653830554e-06,0.0100648654624819,0.0038724062032997,bwd
39,30,tail,2,4,19,21,0.0534329153597354,0.0078497556969523,0.0046498300507664,0.1714962124824524,0.0455831596627831,True,3.771530600715778e-06,8.136515134538058e-06,2.367674596825964e-06,0.0046845362521708,0.0078497556969523,0.4839096069335937,0.0534329153597354,8.091984454949852e-06,7.657775313418824e-06,0.0187542960047721,0.0187882408499717,bwd
39,30,tail,2,4,19,21,0.998445451259613,0.0020743634086102,0.0141062494367361,0.9973292350769044,0.9963710878510028,True,0.0001114537080866,0.0001097063432098,0.0001079418434528,0.0035629861522465,0.0020743634086102,0.021484775468707,0.998445451259613,8.807572271507524e-07,1.1521837222971952e-05,0.0003256524505559,0.000226144620683,bwd
39,30,tail,2,4,19,21,0.9701131582260132,0.0016888781683519,0.0017135187517851,0.997538924217224,0.9684242800576612,True,4.835054642171599e-05,4.670781891036313e-06,9.379569746670311e-06,0.0014527300372719,0.0016888781683519,0.0264321081340312,0.9701131582260132,2.6179026946238082e-08,3.228762750495662e-07,9.36898577492684e-05,0.0007482026121579,bwd
7,9,tail,0,5,17,22,0.1400548666715622,0.4516148269176483,0.1249007806181907,0.509189784526825,-0.3115599602460861,False,5.53382451471407e-05,0.0021475590765476,0.4516148269176483,0.0009786470327526,2.116638825100381e-05,0.0007253778749145,7.6820891990792e-05,0.1400548666715622,8.844238618621603e-05,0.0003676093474496,0.043230801820755,fwd
7,9,tail,0,5,17,22,0.9999727010726928,9.980385220842436e-05,0.0008609338547103,0.9898608922958374,0.9998728972204844,True,0.0009179593762382,0.0022589534055441,9.980385220842436e-05,4.870917109656148e-06,2.452219689530466e-07,0.002277644816786,6.830225629528286e-07,0.9999727010726928,1.0677725725827258e-07,4.7232482756953686e-05,6.038742867531255e-05,fwd
7,9,tail,0,5,17,22,0.9998973608016968,0.0009180422057397,6.439159187721089e-05,0.9999606609344482,0.998979318595957,True,0.0018160842591896,0.0021891186479479,0.0009180422057397,6.3776064962439705e-06,8.430938436276848e-08,0.0016138240462169,1.4886677490721922e-07,0.9998973608016968,2.2450311831789804e-08,2.295531339768786e-05,1.8682543668546717e-05,fwd
7,9,tail,0,5,17,22,0.0813852697610855,0.252237468957901,0.0002333573647774,0.9985369443893432,-0.1708521991968155,False,0.0001957040512934,0.002709265332669,0.252237468957901,0.0237463228404521,0.0008539003902114,0.0025442228652536,0.0003254023322369,0.0813852697610855,0.0025547323748469,0.0022388976067304,0.0269951820373535,fwd
7,9,tail,0,5,17,22,0.040258701890707,0.729819118976593,0.0281144920736551,0.7092065215110779,-0.689560417085886,False,1.6617221263004467e-05,0.0023946815636008,0.729819118976593,0.0355235934257507,0.0168023537844419,0.0174157582223415,0.003351587569341,0.040258701890707,0.005334798246622,0.0066629857756197,0.0744645148515701,fwd
9,7,tail,5,0,22,17,0.9997568726539612,0.0007678951369598,3.953955456381664e-06,0.9999977350234984,0.9989889775170012,True,0.0003257551288697,0.000326473818859,0.9997568726539612,5.1271882739456494e-08,1.4757151944877478e-08,6.119913109614572e-08,3.2434663843616814e-09,0.0007678951369598,5.6516041846421665e-11,1.2894574297206418e-10,2.0736171113533428e-10,bwd
9,7,tail,5,0,22,17,0.8046037554740906,0.0025475600268691,2.4280918609065342e-08,0.9999966621398926,0.8020561954472214,True,0.0002170507796108,0.0003267073770985,0.8046037554740906,1.754271607978808e-07,3.358620759286168e-08,7.302355129468197e-07,7.457838080426883e-08,0.0025475600268691,1.0197803018696659e-10,6.795411344739932e-09,2.09291739494688e-09,bwd
9,7,tail,5,0,22,17,0.4963502585887909,0.0277871582657098,4.160466232860927e-06,0.999789535999298,0.468563100323081,True,8.762408106122166e-05,0.0003265957348048,0.4963502585887909,1.9193970729247667e-05,2.5078197296579674e-09,9.210602001985537e-06,6.072298219805816e-06,0.0277871582657098,5.54109036432493e-10,2.072963383170645e-07,1.43797607154994e-09,bwd
9,7,tail,5,0,22,17,0.9702506065368652,0.0271801594644784,0.0002381419762969,0.999402642250061,0.9430704470723869,True,0.0002932606439571,0.0003320587566122,0.9702506065368652,1.973587859538384e-05,8.530842023901641e-06,0.0001009119441732,1.730224903440103e-05,0.0271801594644784,1.3147172239769136e-07,3.5253984265182225e-07,1.56281032559491e-06,bwd
9,7,tail,5,0,22,17,0.997666597366333,0.0025358288548886,9.872829878077027e-07,0.9999980926513672,0.9951307685114444,True,0.0003235490876249,0.0003264761471655,0.997666597366333,1.3219397132502309e-08,5.130714741952147e-10,1.0294318997239317e-07,4.133773323644618e-09,0.0025358288548886,8.471380714969445e-12,6.712636696493135e-11,1.1249723375073015e-10,bwd
14,23,tail,6,5,23,22,0.1509579271078109,0.2071336656808853,0.1493156552314758,0.2199456691741943,-0.0561757385730743,False,2.4111312086461112e-05,0.0007393022533506,0.000104199622001,0.0056494357995688,0.0052234325557947,0.0009500092710368,0.0463778786361217,0.1509579271078109,0.2071336656808853,0.024130567908287,0.0013291991781443,fwd
14,23,tail,6,5,23,22,0.3934918045997619,0.0068379007279872,1.682124803892293e-07,0.9564387798309326,0.3866539038717747,True,0.0002107822510879,0.0009535243734717,1.7360072490646417e-08,1.126941583606822e-06,3.790096911870933e-07,1.379817149427254e-07,0.1756756752729416,0.3934918045997619,0.0068379007279872,0.0004571849422063,3.0324901672429405e-05,fwd
14,23,tail,6,5,23,22,0.99900084733963,3.8367899833247066e-05,1.8305129856344138e-07,0.9888301491737366,0.9989624794397968,True,0.0007399045862257,0.0007384328637272,8.706034157479614e-12,7.483254904627756e-09,4.545964671365255e-08,1.549576689185983e-09,0.0020988460164517,0.99900084733963,3.8367899833247066e-05,8.436695111413428e-07,1.6416887405057423e-08,fwd
14,23,tail,6,5,23,22,0.9735123515129088,0.0002995298127643,2.9637690204253886e-06,0.9996449947357178,0.9732128217001446,True,0.0006957613513804,0.0007221876876428,8.359653941303336e-11,2.6348395465447535e-08,9.629586656956235e-07,1.7114775374693636e-08,0.0038428562693297,0.9735123515129088,0.0002995298127643,7.365431520156562e-05,5.511240033229114e-07,fwd
14,23,tail,6,5,23,22,0.0089007979258894,0.4146645665168762,0.0101618077605962,0.5521518588066101,-0.4057637685909867,False,3.904201093973825e-06,0.0007023632060736,1.288119256059872e-05,0.0001673239166848,0.0001410976547049,7.716878826613538e-06,0.4255246222019195,0.0089007979258894,0.4146645665168762,0.0023630687501281,0.0002340226637898,fwd
23,14,tail,5,6,22,23,9.454006154319128e-12,0.9205915927886964,2.847544249007239e-12,0.9887962341308594,-0.9205915927792424,False,1.6439599903605997e-06,0.0041324095800518,2.828955132372357e-07,2.3416053807068243e-07,1.5984406331881473e-07,3.7555917060672073e-06,4.166334747424116e-06,0.9205915927886964,9.454006154319128e-12,1.0872350912904949e-06,0.0210344828665256,bwd
23,14,tail,5,6,22,23,5.318294711287308e-07,0.0377820394933223,6.088398285964553e-15,0.9999972581863404,-0.0377815076638512,False,6.373775249812752e-05,0.0041507501155138,2.430736500969033e-09,7.2242346504936e-07,8.960179265216084e-09,6.573187420144677e-05,5.1637847775509726e-08,0.0377820394933223,5.318294711287308e-07,0.0001669740740908,0.0001852193818194,bwd
23,14,tail,5,6,22,23,5.012708115259557e-08,0.8575997948646545,3.89974843528762e-08,0.8596227765083313,-0.8575997447375734,False,1.0164762898057234e-06,0.0012523157056421,3.917837238986976e-05,6.640943320235237e-05,0.0001918005436891,0.0001509574212832,0.0076583875343203,0.8575997948646545,5.012708115259557e-08,1.1764534235680912e-07,0.6221718788146973,bwd
23,14,tail,5,6,22,23,1.618590417251653e-08,0.0991137251257896,2.153397634298072e-17,0.9999997615814208,-0.0991137089398854,False,4.923484812024981e-05,0.0041510756127536,1.4145176349678046e-11,8.976792997827944e-08,2.1989790544019167e-10,1.4378075547938352e-06,1.3431415091247343e-08,0.0991137251257896,1.618590417251653e-08,0.0001213967625517,8.985869499156252e-06,bwd
23,14,tail,5,6,22,23,3.7486822748178383e-06,0.9209468364715576,8.126856982926256e-07,0.9978470802307128,-0.9209430877892828,False,1.7185225260618608e-06,0.0043403524905443,8.972082287073135e-05,0.0017104278085753,0.0005664260825142,0.0005901676486246,0.0145402457565069,0.9209468364715576,3.7486822748178383e-06,0.0002125093305949,0.0675820931792259,bwd
13,17,tail,8,2,25,19,0.3831499814987182,0.0441072322428226,0.0060024661943316,0.9561004042625428,0.3390427492558956,True,0.0033041685819625,0.0069743795320391,0.000598436279688,0.0557569004595279,0.3831499814987182,0.0417928397655487,0.0717705190181732,9.48228916968219e-05,0.0032536247745156,0.0184090659022331,0.0441072322428226,fwd
13,17,tail,8,2,25,19,0.9808008074760436,0.0244851671159267,0.0003339011454954,0.9998693466186525,0.956315640360117,True,0.0010247426107525,0.0010346757480874,6.41496217212989e-06,0.0134097393602132,0.9808008074760436,0.0030378252267837,0.0071641518734395,3.083804358539055e-06,2.166361264244188e-05,0.000833565427456,0.0244851671159267,fwd
13,17,tail,8,2,25,19,0.9967792630195618,0.0059125176630914,0.0005655656568706,0.9998506307601928,0.9908667453564703,True,0.0010987947462126,0.0011776912724599,4.427354838298925e-07,0.0034445060882717,0.9967792630195618,0.0016134475590661,0.0042058927938342,1.1062592193411549e-06,2.8360482247080654e-06,0.0007618120871484,0.0059125176630914,fwd
13,17,tail,8,2,25,19,0.9993972778320312,0.0099680060520768,0.0005209421506151,0.999966025352478,0.9894292717799544,True,0.0009424285963177,0.0008960053091868,1.053743835655041e-05,0.0199681650847196,0.9993972778320312,0.0003482762258499,0.0025707385502755,3.3180901937157614e-07,3.286950959591195e-05,0.0006347558228299,0.0099680060520768,fwd
13,17,tail,8,2,25,19,0.9999929666519164,0.0004897025646641,3.929848753614351e-05,0.9999984502792358,0.9995032640872524,True,0.0009091070387512,0.0009830520721152,6.32550199952675e-06,0.0409164354205131,0.9999929666519164,3.129801916657016e-05,0.0002050160837825,1.4246386115246426e-07,1.4324848507385468e-06,6.233523163245991e-05,0.0004897025646641,fwd
17,13,tail,2,8,19,25,0.193598136305809,0.1656161248683929,0.0020991824567317,0.9806225299835204,0.027982011437416,True,0.0008187637431547,0.0377020724117755,2.877193219319452e-05,3.07698905999132e-06,0.1656161248683929,0.0368787012994289,0.00134713051375,3.5105313145322725e-05,5.486984946401208e-07,0.0016376668354496,0.193598136305809,bwd
17,13,tail,2,8,19,25,0.2727449238300323,0.0483121760189533,0.0015932521782815,0.5258984565734863,0.224432747811079,True,0.0017055714270099,0.0194581318646669,4.000921762781218e-06,4.0726838790305926e-08,0.0483121760189533,0.0303382892161607,6.915539415786043e-05,2.037582362390822e-06,9.265360145782607e-10,5.7678043958731e-06,0.2727449238300323,bwd
17,13,tail,2,8,19,25,0.999680519104004,0.0005113760707899,0.0017773583531379,0.99446702003479,0.999169143033214,True,0.1377612501382827,0.0511618256568908,9.017375305120368e-06,3.732237416897988e-07,0.0005113760707899,0.0003395295934751,0.0003771070914808,4.39854744627155e-07,1.656252806014891e-07,6.187400140333921e-05,0.999680519104004,bwd
17,13,tail,2,8,19,25,0.9977166652679444,0.0007682738942094,0.0002822347451001,0.9980443716049194,0.9969483913737348,True,0.0439113490283489,0.0400182455778121,7.665160524084058e-07,1.2564956186622568e-08,0.0007682738942094,0.0003761896805372,1.9751600120798685e-05,1.4596614050788048e-07,9.248828786168062e-11,2.816233575231309e-07,0.9977166652679444,bwd
17,13,tail,2,8,19,25,0.5874649882316589,0.004267081618309,3.591321728890762e-05,0.9974120259284972,0.5831979066133499,True,0.0074581401422619,0.0372813493013381,6.023826131240639e-07,1.9995491928881393e-09,0.004267081618309,0.0152823831886053,1.2106391295674255e-05,2.2869957660986986e-07,7.962012993356637e-12,3.2021702622841985e-07,0.5874649882316589,bwd
14,19,tail,6,4,23,21,0.0463778786361217,0.2071336656808853,0.0505804531276226,0.2199456691741943,-0.1607557870447635,False,1.3300370937940895e-06,2.517379652999807e-05,0.000104199622001,0.0056494357995688,0.0052234325557947,0.0009500092710368,0.0463778786361217,0.1509579271078109,0.2071336656808853,0.024130567908287,0.0013291991781443,fwd
14,19,tail,6,4,23,21,0.9730491638183594,0.0414772257208824,0.0258505307137966,0.9564387798309326,0.931571938097477,True,4.392474511405453e-05,2.06040949706221e-05,1.6470083608055577e-07,2.0279308955650777e-05,9.812193866309826e-07,7.330697826546384e-07,0.9730491638183594,0.0003255326591897,0.0414772257208824,0.0005840244702994,3.353824922669446e-06,fwd
14,19,tail,6,4,23,21,0.8769291639328003,0.8708428740501404,0.0749934613704681,0.9888301491737366,0.0060862898826599,True,7.658603067284275e-07,1.7794392988434993e-05,1.5310503158616484e-06,9.244519605999812e-05,6.869038770673797e-05,1.732169380375126e-06,0.8769291639328003,0.0002017462829826,0.8708428740501404,0.0013331845402717,1.3166337339498568e-05,fwd
14,19,tail,6,4,23,21,0.999980926513672,0.000541218672879,0.0016824547201395,0.9996449947357178,0.9994397078407928,True,1.971128403965849e-05,1.6483123545185663e-05,6.263830010233561e-10,1.5478293846626914e-07,2.466023545366625e-07,2.4947965471255884e-08,0.999980926513672,4.848305366067507e-07,0.000541218672879,1.747798933138256e-06,4.675696496647673e-10,fwd
14,19,tail,6,4,23,21,0.4147852957248688,0.3832020163536072,0.2605000138282776,0.5521518588066101,0.0315832793712616,True,1.334931312158005e-06,1.984206755878404e-05,1.6359472283511423e-05,0.0002010981115745,0.0001470026327297,1.0379088962508831e-05,0.4147852957248688,0.0125339739024639,0.3832020163536072,0.0027195028960704,0.0002724492806009,fwd
19,14,tail,4,6,21,23,0.1116861552000045,0.0957259982824325,2.7729083473815312e-09,0.9999984502792358,0.015960156917572,True,2.47329739977431e-06,5.17224361828994e-05,9.212061513608204e-07,3.3598369100218406e-06,3.4852243970817653e-06,7.60113181286215e-08,0.0957259982824325,2.1163645214983266e-05,0.1116861552000045,9.31180693442002e-06,0.0055533577688038,bwd
19,14,tail,4,6,21,23,0.6512386798858643,0.0127840060740709,8.534776156920998e-07,0.9998594522476196,0.6384546738117933,True,3.845269020530395e-05,5.2650073484983295e-05,4.85937598568853e-05,0.0001825527579057,9.982288611354306e-05,1.7510321413283236e-05,0.0127840060740709,0.0002490838232915,0.6512386798858643,0.0002360757061978,0.0226294696331024,bwd
19,14,tail,4,6,21,23,0.001889010076411,0.446925014257431,6.39417130354758e-11,0.9999998807907104,-0.4450360041810199,False,7.024420369816653e-07,5.110359415994026e-05,4.450767185359972e-11,2.2321023251947736e-08,5.15907004228211e-07,8.001706242044547e-11,0.446925014257431,1.0531063026064658e-06,0.001889010076411,4.826806732083354e-10,6.372544157784432e-05,bwd
19,14,tail,4,6,21,23,0.1913615316152572,0.1861874759197235,6.335243961075321e-05,0.9882717728614808,0.0051740556955337,True,2.4651231797179207e-05,0.0003271340392529,2.977736812681542e-07,4.425275164976483e-06,9.811756171984598e-06,1.529927828869404e-07,0.1861874759197235,6.164428668853361e-06,0.1913615316152572,1.612827145436313e-05,0.0050087515264749,bwd
19,14,tail,4,6,21,23,0.0147465607151389,0.8047516942024231,0.0004325057088863,0.9830831289291382,-0.7900051334872842,False,2.975518782477593e-07,5.293542199069634e-05,2.294947080372367e-06,2.6396757675684057e-05,0.0006027340423315,2.0461054646148118e-06,0.8047516942024231,0.0001252714428119,0.0147465607151389,1.771959796315059e-05,0.0933356583118438,bwd
27,34,tail,3,2,20,19,0.3738979399204254,0.0005135018145665,1.0172252018492145e-07,0.9997544884681702,0.3733844381058588,True,4.3843233470397536e-06,4.090218135388568e-05,5.467164555739146e-06,0.0044350554235279,0.3738979399204254,0.0005135018145665,0.0001810204994399,3.132614892820129e-06,0.0010912581346929,0.0001182354753836,5.270984547678381e-05,fwd
27,34,tail,3,2,20,19,0.6576586365699768,0.0017691102111712,1.4012136944074882e-06,0.9997935891151428,0.6558895263588056,True,1.3131417290423997e-05,3.990835102740675e-05,6.501445113826776e-06,0.006976235192269,0.6576586365699768,0.0017691102111712,0.002692477311939,3.188507662343909e-06,0.0040614665485918,0.0009298765216954,0.0004704071907326,fwd
27,34,tail,3,2,20,19,0.336555004119873,0.0003354671644046,7.372834147645335e-07,0.9982231259346008,0.3362195369554683,True,3.636116161942482e-05,6.469716026913375e-05,0.0047788540832698,0.0121338739991188,0.336555004119873,0.0003354671644046,0.0004791097308043,0.0001548476429888,0.0073873470537364,0.0002819622750394,3.459427898633294e-05,fwd
27,34,tail,3,2,20,19,0.2982133328914642,0.0075852740556001,1.644821850277367e-06,0.9997873902320862,0.290628058835864,True,3.2376842682424467e-06,3.870743967127055e-05,8.317855645145755e-06,0.0170990321785211,0.2982133328914642,0.0075852740556001,0.0021051431540399,2.028056769631803e-05,0.0046532060950994,0.0012421569554135,0.0003858555282931,fwd
27,34,tail,3,2,20,19,0.1268911957740783,0.0098090851679444,0.0001682505535427,0.6496581435203552,0.1170821106061339,True,1.5874983319008606e-06,3.70357847714331e-05,1.3666933227796108e-05,0.0157379601150751,0.1268911957740783,0.0098090851679444,0.0080637112259864,5.716694886359619e-06,0.0057898042723536,0.0017590716015547,0.0019899529870599,fwd
34,27,tail,2,3,19,20,0.912307858467102,0.0104174437001347,0.0005583972088061,0.914317786693573,0.9018904147669672,True,5.792136562376982e-06,6.279049102886347e-06,5.5341101869998965e-06,0.0006049569929018,0.0104174437001347,0.912307858467102,0.000180510134669,0.023126233369112,1.2358289041003443e-06,3.201649860784528e-06,0.0013946825638413,bwd
34,27,tail,2,3,19,20,0.0005745955277234,0.7693948149681091,0.0010798393050208,0.6626054644584656,-0.7688202194403857,False,3.198635800671923e-09,5.59925638299319e-06,5.858281610926497e-07,6.43131643300876e-05,0.7693948149681091,0.0005745955277234,0.0008509085746482,0.0037708678282797,9.832167791046233e-08,1.1162140101106386e-09,0.0026224697940051,bwd
34,27,tail,2,3,19,20,0.0005330596468411,0.2816646993160248,0.000742879055906,0.6992324590682983,-0.2811316396691836,False,2.930697107217384e-08,5.966713615634944e-06,7.062204190333432e-07,0.0026738017331808,0.2816646993160248,0.0005330596468411,0.0130903040990233,0.0168226584792137,1.610976323718205e-05,2.225451225967845e-06,0.0009091100655496,bwd
34,27,tail,2,3,19,20,0.6913545727729797,0.0021039366256445,9.4705777883064e-05,0.8140366673469543,0.6892506361473352,True,0.0001805484353099,8.434447954641655e-05,6.926719038347073e-07,0.0004113417526241,0.0021039366256445,0.6913545727729797,4.0064685890683904e-05,0.0050529264844954,2.47182043722205e-07,7.792368705850095e-07,0.0006090103415772,bwd
34,27,tail,2,3,19,20,0.0004425866354722,0.455767422914505,0.0003753020428121,0.4388853907585144,-0.4553248362790327,False,1.317342324114179e-08,5.5414921007468365e-06,1.2150156862844597e-06,0.0076628029346466,0.455767422914505,0.0004425866354722,0.0039149424992501,0.0166338272392749,2.2519101548823528e-05,3.643612217274495e-05,0.0022487414535135,bwd
24,37,tail,3,2,20,19,0.4710440635681152,0.4345854520797729,0.0939137861132621,0.9553832411766052,0.0364586114883422,True,8.817624802759383e-06,5.224238702794537e-05,0.0032854790333658,0.0031992548611015,0.4710440635681152,0.4345854520797729,0.0124436104670166,0.0729749649763107,0.0005445541464723,0.0498936101794242,0.0045272908173501,fwd
24,37,tail,3,2,20,19,0.0040816972032189,0.98220694065094,5.959445388725726e-06,0.999997854232788,-0.978125243447721,False,4.2037040515197084e-08,1.1074108442699073e-05,2.9878241548431103e-05,1.1074542172195834e-08,0.0040816972032189,0.98220694065094,3.092761744483141e-07,1.913941014208831e-05,2.3536809437216252e-14,3.871077763895059e-11,1.112346907916617e-07,fwd
24,37,tail,3,2,20,19,0.0055416016839444,0.9822432994842528,0.0020921831019222,0.994070827960968,-0.9767016978003084,False,9.00746144338882e-08,2.4090040824376047e-05,0.0051639890298247,6.1567970988107845e-06,0.0055416016839444,0.9822432994842528,0.0003249704604968,0.0001413490681443,1.36035112063837e-08,3.516415603144196e-08,0.0001215829324792,fwd
24,37,tail,3,2,20,19,0.993445634841919,0.0136915696784853,0.00016685645096,0.9999533891677856,0.9797540651634336,True,9.006873369798996e-06,1.1073777386627626e-05,1.5601905033690855e-05,1.6831453422128106e-06,0.993445634841919,0.0136915696784853,2.8118213890593324e-07,6.672781182714971e-06,1.052090380961046e-12,3.87841064819483e-10,5.359234833690608e-08,fwd
